id,concello,provincia,lat,lon,alt,n_anios,escenario,periodo,hipotesis,tx_p99,d_tx30,noches_trop,cdd,ola_dias,ola_max,hx_p99,d_hx30,d_hx35,d_hx40,hr_verano,d_tx,d_tmean
10163,FORCAREI,Pontevedra,42.611,-8.371,674.0,8,ssp245,near_future,rocio_fijo,33.365,13.875,3.0,218.392,5.25,5.0,44.011,75.125,35.75,11.625,75.994,1.645,1.513
10163,FORCAREI,Pontevedra,42.611,-8.371,674.0,8,ssp245,near_future,hr_fija,33.365,13.875,3.0,218.392,5.25,5.0,45.552,86.375,45.375,17.125,83.957,1.645,1.513
10163,FORCAREI,Pontevedra,42.611,-8.371,674.0,8,ssp245,medium_future,rocio_fijo,34.518,21.25,5.0,292.74,5.25,5.0,45.164,84.875,43.25,15.875,70.919,2.798,2.444
10163,FORCAREI,Pontevedra,42.611,-8.371,674.0,8,ssp245,medium_future,hr_fija,34.518,21.25,5.0,292.74,5.25,5.0,47.923,102.25,63.125,27.5,83.957,2.798,2.444
10163,FORCAREI,Pontevedra,42.611,-8.371,674.0,8,ssp245,far_future,rocio_fijo,35.685,27.625,7.0,350.228,5.25,5.0,46.331,95.125,52.75,20.75,66.168,3.965,3.057
10163,FORCAREI,Pontevedra,42.611,-8.371,674.0,8,ssp245,far_future,hr_fija,35.685,27.625,7.0,350.228,5.25,5.0,50.454,122.75,79.5,41.125,83.957,3.965,3.057
10163,FORCAREI,Pontevedra,42.611,-8.371,674.0,8,ssp370,near_future,rocio_fijo,33.352,13.875,3.0,214.521,5.25,5.0,43.998,75.0,35.75,11.5,76.053,1.632,1.458
10163,FORCAREI,Pontevedra,42.611,-8.371,674.0,8,ssp370,near_future,hr_fija,33.352,13.875,3.0,214.521,5.25,5.0,45.525,86.0,45.25,17.125,83.957,1.632,1.458
10163,FORCAREI,Pontevedra,42.611,-8.371,674.0,8,ssp370,medium_future,rocio_fijo,34.787,22.5,5.875,311.774,5.25,5.0,45.433,87.375,45.625,16.5,69.791,3.067,2.655
10163,FORCAREI,Pontevedra,42.611,-8.371,674.0,8,ssp370,medium_future,hr_fija,34.787,22.5,5.875,311.774,5.25,5.0,48.501,106.75,66.75,30.375,83.957,3.067,2.655
10163,FORCAREI,Pontevedra,42.611,-8.371,674.0,8,ssp370,far_future,rocio_fijo,36.93,40.0,10.375,449.852,5.25,5.0,47.576,106.875,64.375,27.0,61.49,5.21,3.97
10163,FORCAREI,Pontevedra,42.611,-8.371,674.0,8,ssp370,far_future,hr_fija,36.93,40.0,10.375,449.852,5.25,5.0,53.125,144.25,97.875,59.625,83.957,5.21,3.97
10163,FORCAREI,Pontevedra,42.611,-8.371,674.0,8,ssp585,near_future,rocio_fijo,33.476,14.375,3.875,231.828,5.25,5.0,44.122,76.125,36.25,11.875,75.488,1.756,1.696
10163,FORCAREI,Pontevedra,42.611,-8.371,674.0,8,ssp585,near_future,hr_fija,33.476,14.375,3.875,231.828,5.25,5.0,45.785,87.25,47.0,18.0,83.957,1.756,1.696
10163,FORCAREI,Pontevedra,42.611,-8.371,674.0,8,ssp585,medium_future,rocio_fijo,35.231,25.0,7.0,351.329,5.25,5.0,45.877,90.625,49.125,18.875,67.972,3.511,3.068
10163,FORCAREI,Pontevedra,42.611,-8.371,674.0,8,ssp585,medium_future,hr_fija,35.231,25.0,7.0,351.329,5.25,5.0,49.472,114.0,73.25,35.875,83.957,3.511,3.068
10163,FORCAREI,Pontevedra,42.611,-8.371,674.0,8,ssp585,far_future,rocio_fijo,38.286,57.25,23.0,612.168,5.25,5.0,48.932,119.75,74.625,35.125,56.815,6.566,5.195
10163,FORCAREI,Pontevedra,42.611,-8.371,674.0,8,ssp585,far_future,hr_fija,38.286,57.25,23.0,612.168,5.25,5.0,56.233,172.0,120.75,79.375,83.957,6.566,5.195
10086,FORNELOS DE MONTES,Pontevedra,42.315,-8.4,705.0,17,-,hoy,medido,32.26,10.765,11.118,248.065,5.941,6.0,39.193,49.706,14.824,2.471,73.159,,
10086,FORNELOS DE MONTES,Pontevedra,42.315,-8.4,705.0,17,ssp126,near_future,rocio_fijo,33.994,18.412,18.529,358.53,5.941,6.0,40.927,64.118,26.118,5.353,65.841,1.734,1.421
10086,FORNELOS DE MONTES,Pontevedra,42.315,-8.4,705.0,17,ssp126,near_future,hr_fija,33.994,18.412,18.529,358.53,5.941,6.0,42.313,75.294,35.059,8.588,73.159,1.734,1.421
10086,FORNELOS DE MONTES,Pontevedra,42.315,-8.4,705.0,17,ssp126,medium_future,rocio_fijo,34.802,24.176,22.235,425.492,5.941,6.0,41.735,72.176,31.529,7.176,62.715,2.542,2.124
10086,FORNELOS DE MONTES,Pontevedra,42.315,-8.4,705.0,17,ssp126,medium_future,hr_fija,34.802,24.176,22.235,425.492,5.941,6.0,43.809,87.471,45.176,12.882,73.159,2.542,2.124
10086,FORNELOS DE MONTES,Pontevedra,42.315,-8.4,705.0,17,ssp126,far_future,rocio_fijo,34.883,24.882,22.059,423.264,5.941,6.0,41.816,73.294,32.294,7.412,62.411,2.623,2.102
10086,FORNELOS DE MONTES,Pontevedra,42.315,-8.4,705.0,17,ssp126,far_future,hr_fija,34.883,24.882,22.059,423.264,5.941,6.0,43.96,89.0,45.824,13.118,73.159,2.623,2.102
10086,FORNELOS DE MONTES,Pontevedra,42.315,-8.4,705.0,17,ssp245,near_future,rocio_fijo,34.019,18.706,19.471,374.696,5.941,6.0,40.952,64.294,26.294,5.471,65.742,1.759,1.599
10086,FORNELOS DE MONTES,Pontevedra,42.315,-8.4,705.0,17,ssp245,near_future,hr_fija,34.019,18.706,19.471,374.696,5.941,6.0,42.36,75.765,35.235,8.647,73.159,1.759,1.599
10086,FORNELOS DE MONTES,Pontevedra,42.315,-8.4,705.0,17,ssp245,medium_future,rocio_fijo,35.212,26.765,24.588,470.832,5.941,6.0,42.145,76.353,34.706,8.118,61.193,2.952,2.555
10086,FORNELOS DE MONTES,Pontevedra,42.315,-8.4,705.0,17,ssp245,medium_future,hr_fija,35.212,26.765,24.588,470.832,5.941,6.0,44.613,94.882,49.765,16.059,73.159,2.952,2.555
10086,FORNELOS DE MONTES,Pontevedra,42.315,-8.4,705.0,17,ssp245,far_future,rocio_fijo,36.258,34.588,29.353,544.311,5.941,6.0,43.191,86.118,41.471,11.529,57.495,3.998,3.191
10086,FORNELOS DE MONTES,Pontevedra,42.315,-8.4,705.0,17,ssp245,far_future,hr_fija,36.258,34.588,29.353,544.311,5.941,6.0,46.644,113.235,65.647,28.471,73.159,3.998,3.191
10086,FORNELOS DE MONTES,Pontevedra,42.315,-8.4,705.0,17,ssp370,near_future,rocio_fijo,33.999,18.412,19.176,370.272,5.941,6.0,40.932,64.176,26.118,5.353,65.821,1.739,1.551
10086,FORNELOS DE MONTES,Pontevedra,42.315,-8.4,705.0,17,ssp370,near_future,hr_fija,33.999,18.412,19.176,370.272,5.941,6.0,42.322,75.353,35.118,8.588,73.159,1.739,1.551
10086,FORNELOS DE MONTES,Pontevedra,42.315,-8.4,705.0,17,ssp370,medium_future,rocio_fijo,35.478,28.882,26.176,497.921,5.941,6.0,42.411,78.588,36.529,8.882,60.228,3.218,2.798
10086,FORNELOS DE MONTES,Pontevedra,42.315,-8.4,705.0,17,ssp370,medium_future,hr_fija,35.478,28.882,26.176,497.921,5.941,6.0,45.142,98.588,52.824,19.353,73.159,3.218,2.798
10086,FORNELOS DE MONTES,Pontevedra,42.315,-8.4,705.0,17,ssp370,far_future,rocio_fijo,37.535,47.118,37.941,669.743,5.941,6.0,44.468,99.235,51.529,16.941,53.318,5.275,4.144
10086,FORNELOS DE MONTES,Pontevedra,42.315,-8.4,705.0,17,ssp370,far_future,hr_fija,37.535,47.118,37.941,669.743,5.941,6.0,49.144,137.412,85.353,44.706,73.159,5.275,4.144
10086,FORNELOS DE MONTES,Pontevedra,42.315,-8.4,705.0,17,ssp585,near_future,rocio_fijo,34.123,19.059,20.588,394.227,5.941,6.0,41.056,65.353,26.882,6.0,65.331,1.863,1.807
10086,FORNELOS DE MONTES,Pontevedra,42.315,-8.4,705.0,17,ssp585,near_future,hr_fija,34.123,19.059,20.588,394.227,5.941,6.0,42.557,77.353,36.529,9.059,73.159,1.863,1.807
10086,FORNELOS DE MONTES,Pontevedra,42.315,-8.4,705.0,17,ssp585,medium_future,rocio_fijo,35.948,32.294,29.588,547.974,5.941,6.0,42.881,82.706,39.588,10.529,58.564,3.688,3.221
10086,FORNELOS DE MONTES,Pontevedra,42.315,-8.4,705.0,17,ssp585,medium_future,hr_fija,35.948,32.294,29.588,547.974,5.941,6.0,46.044,108.0,60.235,24.882,73.159,3.688,3.221
10086,FORNELOS DE MONTES,Pontevedra,42.315,-8.4,705.0,17,ssp585,far_future,rocio_fijo,38.93,64.294,56.294,865.065,5.941,6.0,45.863,115.294,63.529,25.647,49.14,6.67,5.403
10086,FORNELOS DE MONTES,Pontevedra,42.315,-8.4,705.0,17,ssp585,far_future,hr_fija,38.93,64.294,56.294,865.065,5.941,6.0,52.024,162.176,110.353,64.882,73.159,6.67,5.403
10061,LALÍN,Pontevedra,42.614,-8.137,500.0,17,-,hoy,medido,34.155,20.118,0.0,109.174,5.706,6.0,48.328,92.294,52.706,24.706,76.837,,
10061,LALÍN,Pontevedra,42.614,-8.137,500.0,17,ssp126,near_future,rocio_fijo,35.948,33.059,0.0,196.863,5.706,6.0,50.121,107.471,65.235,32.353,69.074,1.793,1.401
10061,LALÍN,Pontevedra,42.614,-8.137,500.0,17,ssp126,near_future,hr_fija,35.948,33.059,0.0,196.863,5.706,6.0,52.242,118.529,77.0,42.235,76.837,1.793,1.401
10061,LALÍN,Pontevedra,42.614,-8.137,500.0,17,ssp126,medium_future,rocio_fijo,36.807,42.588,0.059,255.273,5.706,6.0,50.98,114.765,72.118,37.235,65.67,2.652,2.095
10061,LALÍN,Pontevedra,42.614,-8.137,500.0,17,ssp126,medium_future,hr_fija,36.807,42.588,0.059,255.273,5.706,6.0,54.188,132.294,90.647,53.118,76.837,2.652,2.095
10061,LALÍN,Pontevedra,42.614,-8.137,500.0,17,ssp126,far_future,rocio_fijo,36.881,43.353,0.059,252.994,5.706,6.0,51.054,115.588,72.765,37.765,65.386,2.726,2.07
10061,LALÍN,Pontevedra,42.614,-8.137,500.0,17,ssp126,far_future,hr_fija,36.881,43.353,0.059,252.994,5.706,6.0,54.358,133.294,91.706,54.412,76.837,2.726,2.07
10061,LALÍN,Pontevedra,42.614,-8.137,500.0,17,ssp245,near_future,rocio_fijo,35.97,33.235,0.0,210.275,5.706,6.0,50.143,107.647,65.471,32.412,68.984,1.815,1.573
10061,LALÍN,Pontevedra,42.614,-8.137,500.0,17,ssp245,near_future,hr_fija,35.97,33.235,0.0,210.275,5.706,6.0,52.291,118.824,77.353,42.353,76.837,1.815,1.573
10061,LALÍN,Pontevedra,42.614,-8.137,500.0,17,ssp245,medium_future,rocio_fijo,37.163,45.824,0.235,296.952,5.706,6.0,51.336,118.0,74.529,39.706,64.316,3.008,2.531
10061,LALÍN,Pontevedra,42.614,-8.137,500.0,17,ssp245,medium_future,hr_fija,37.163,45.824,0.235,296.952,5.706,6.0,55.018,137.706,95.471,57.941,76.837,3.008,2.531
10061,LALÍN,Pontevedra,42.614,-8.137,500.0,17,ssp245,far_future,rocio_fijo,38.365,59.882,0.941,363.697,5.706,6.0,52.538,129.118,85.706,47.882,59.97,4.21,3.157
10061,LALÍN,Pontevedra,42.614,-8.137,500.0,17,ssp245,far_future,hr_fija,38.365,59.882,0.941,363.697,5.706,6.0,57.856,159.706,113.529,73.882,76.837,4.21,3.157
10061,LALÍN,Pontevedra,42.614,-8.137,500.0,17,ssp370,near_future,rocio_fijo,35.998,33.412,0.0,206.01,5.706,6.0,50.171,107.765,65.647,32.471,68.87,1.843,1.519
10061,LALÍN,Pontevedra,42.614,-8.137,500.0,17,ssp370,near_future,hr_fija,35.998,33.412,0.0,206.01,5.706,6.0,52.355,119.353,77.647,42.765,76.837,1.843,1.519
10061,LALÍN,Pontevedra,42.614,-8.137,500.0,17,ssp370,medium_future,rocio_fijo,37.477,49.412,0.529,319.014,5.706,6.0,51.65,120.647,77.529,41.412,63.147,3.322,2.747
10061,LALÍN,Pontevedra,42.614,-8.137,500.0,17,ssp370,medium_future,hr_fija,37.477,49.412,0.529,319.014,5.706,6.0,55.764,142.941,101.0,62.294,76.837,3.322,2.747
10061,LALÍN,Pontevedra,42.614,-8.137,500.0,17,ssp370,far_future,rocio_fijo,39.667,76.0,3.353,478.201,5.706,6.0,53.84,142.176,96.647,56.824,55.631,5.512,4.091
10061,LALÍN,Pontevedra,42.614,-8.137,500.0,17,ssp370,far_future,hr_fija,39.667,76.0,3.353,478.201,5.706,6.0,61.023,182.294,133.647,93.882,76.837,5.512,4.091
10061,LALÍN,Pontevedra,42.614,-8.137,500.0,17,ssp585,near_future,rocio_fijo,36.149,34.353,0.0,226.36,5.706,6.0,50.322,108.824,66.529,33.529,68.26,1.994,1.768
10061,LALÍN,Pontevedra,42.614,-8.137,500.0,17,ssp585,near_future,hr_fija,36.149,34.353,0.0,226.36,5.706,6.0,52.696,121.176,79.882,44.471,76.837,1.994,1.768
10061,LALÍN,Pontevedra,42.614,-8.137,500.0,17,ssp585,medium_future,rocio_fijo,37.952,54.824,0.941,365.626,5.706,6.0,52.125,125.059,81.706,44.529,61.424,3.797,3.174
10061,LALÍN,Pontevedra,42.614,-8.137,500.0,17,ssp585,medium_future,hr_fija,37.952,54.824,0.941,365.626,5.706,6.0,56.887,151.824,107.176,68.353,76.837,3.797,3.174
10061,LALÍN,Pontevedra,42.614,-8.137,500.0,17,ssp585,far_future,rocio_fijo,41.092,97.176,11.059,662.067,5.706,6.0,55.265,158.412,108.412,66.353,51.284,6.937,5.348
10061,LALÍN,Pontevedra,42.614,-8.137,500.0,17,ssp585,far_future,hr_fija,41.092,97.176,11.059,662.067,5.706,6.0,64.573,208.588,159.353,116.0,76.837,6.937,5.348
10158,LALÍN,Pontevedra,42.656,-8.107,601.0,10,-,hoy,medido,33.877,16.5,1.0,168.945,4.8,5.0,46.681,82.0,44.5,17.7,78.707,,
10158,LALÍN,Pontevedra,42.656,-8.107,601.0,10,ssp126,near_future,rocio_fijo,35.691,26.8,2.9,274.772,4.8,5.0,48.495,97.8,56.3,26.3,70.627,1.814,1.411
10158,LALÍN,Pontevedra,42.656,-8.107,601.0,10,ssp126,near_future,hr_fija,35.691,26.8,2.9,274.772,4.8,5.0,50.536,108.4,67.0,34.3,78.707,1.814,1.411
10158,LALÍN,Pontevedra,42.656,-8.107,601.0,10,ssp126,medium_future,rocio_fijo,36.544,34.4,3.6,341.457,4.8,5.0,49.348,105.0,62.5,30.3,67.154,2.667,2.111
10158,LALÍN,Pontevedra,42.656,-8.107,601.0,10,ssp126,medium_future,hr_fija,36.544,34.4,3.6,341.457,4.8,5.0,52.361,123.7,79.8,45.2,78.707,2.667,2.111
10158,LALÍN,Pontevedra,42.656,-8.107,601.0,10,ssp126,far_future,rocio_fijo,36.623,35.1,3.5,338.9,4.8,5.0,49.427,105.6,63.0,30.8,66.843,2.746,2.086
10158,LALÍN,Pontevedra,42.656,-8.107,601.0,10,ssp126,far_future,hr_fija,36.623,35.1,3.5,338.9,4.8,5.0,52.538,124.6,81.2,46.0,78.707,2.746,2.086
10158,LALÍN,Pontevedra,42.656,-8.107,601.0,10,ssp245,near_future,rocio_fijo,35.702,26.9,3.0,290.45,4.8,5.0,48.506,98.1,56.6,26.3,70.581,1.825,1.585
10158,LALÍN,Pontevedra,42.656,-8.107,601.0,10,ssp245,near_future,hr_fija,35.702,26.9,3.0,290.45,4.8,5.0,50.559,108.5,67.2,34.3,78.707,1.825,1.585
10158,LALÍN,Pontevedra,42.656,-8.107,601.0,10,ssp245,medium_future,rocio_fijo,36.897,38.5,4.8,388.453,4.8,5.0,49.701,107.9,65.4,32.0,65.774,3.02,2.551
10158,LALÍN,Pontevedra,42.656,-8.107,601.0,10,ssp245,medium_future,hr_fija,36.897,38.5,4.8,388.453,4.8,5.0,53.155,128.8,86.7,49.2,78.707,3.02,2.551
10158,LALÍN,Pontevedra,42.656,-8.107,601.0,10,ssp245,far_future,rocio_fijo,38.127,52.8,5.9,462.231,4.8,5.0,50.931,120.8,75.4,39.7,61.207,4.25,3.18
10158,LALÍN,Pontevedra,42.656,-8.107,601.0,10,ssp245,far_future,hr_fija,38.127,52.8,5.9,462.231,4.8,5.0,55.907,149.4,104.0,64.8,78.707,4.25,3.18
10158,LALÍN,Pontevedra,42.656,-8.107,601.0,10,ssp370,near_future,rocio_fijo,35.719,27.0,2.9,285.338,4.8,5.0,48.523,98.3,56.8,26.3,70.51,1.842,1.529
10158,LALÍN,Pontevedra,42.656,-8.107,601.0,10,ssp370,near_future,hr_fija,35.719,27.0,2.9,285.338,4.8,5.0,50.594,108.6,67.5,34.4,78.707,1.842,1.529
10158,LALÍN,Pontevedra,42.656,-8.107,601.0,10,ssp370,medium_future,rocio_fijo,37.208,42.3,5.2,412.722,4.8,5.0,50.012,109.9,67.6,33.5,64.584,3.331,2.764
10158,LALÍN,Pontevedra,42.656,-8.107,601.0,10,ssp370,medium_future,hr_fija,37.208,42.3,5.2,412.722,4.8,5.0,53.861,133.7,91.5,52.7,78.707,3.331,2.764
10158,LALÍN,Pontevedra,42.656,-8.107,601.0,10,ssp370,far_future,rocio_fijo,39.425,68.2,13.1,587.312,4.8,5.0,52.229,132.1,88.0,48.4,56.772,5.548,4.126
10158,LALÍN,Pontevedra,42.656,-8.107,601.0,10,ssp370,far_future,hr_fija,39.425,68.2,13.1,587.312,4.8,5.0,58.932,171.8,125.6,85.1,78.707,5.548,4.126
10158,LALÍN,Pontevedra,42.656,-8.107,601.0,10,ssp585,near_future,rocio_fijo,35.87,28.0,3.1,308.307,4.8,5.0,48.674,100.0,57.6,26.9,69.882,1.993,1.776
10158,LALÍN,Pontevedra,42.656,-8.107,601.0,10,ssp585,near_future,hr_fija,35.87,28.0,3.1,308.307,4.8,5.0,50.911,111.2,69.4,36.3,78.707,1.993,1.776
10158,LALÍN,Pontevedra,42.656,-8.107,601.0,10,ssp585,medium_future,rocio_fijo,37.687,46.7,6.0,464.067,4.8,5.0,50.491,114.5,71.1,36.6,62.798,3.81,3.195
10158,LALÍN,Pontevedra,42.656,-8.107,601.0,10,ssp585,medium_future,hr_fija,37.687,46.7,6.0,464.067,4.8,5.0,54.925,142.9,97.6,59.3,78.707,3.81,3.195
10158,LALÍN,Pontevedra,42.656,-8.107,601.0,10,ssp585,far_future,rocio_fijo,40.856,86.9,28.1,779.575,4.8,5.0,53.66,147.7,99.9,57.6,52.297,6.979,5.392
10158,LALÍN,Pontevedra,42.656,-8.107,601.0,10,ssp585,far_future,hr_fija,40.856,86.9,28.1,779.575,4.8,5.0,62.482,197.1,148.7,105.6,78.707,6.979,5.392
19068,MEAÑO,Pontevedra,42.436,-8.775,97.0,15,-,hoy,medido,33.926,20.933,0.2,237.717,4.933,5.0,48.454,108.0,56.667,26.067,78.054,,
19068,MEAÑO,Pontevedra,42.436,-8.775,97.0,15,ssp126,near_future,rocio_fijo,35.366,31.8,1.133,376.936,4.933,5.0,49.894,124.533,70.8,32.4,71.671,1.44,1.226
19068,MEAÑO,Pontevedra,42.436,-8.775,97.0,15,ssp126,near_future,hr_fija,35.366,31.8,1.133,376.936,4.933,5.0,51.552,136.2,83.333,40.867,78.054,1.44,1.226
19068,MEAÑO,Pontevedra,42.436,-8.775,97.0,15,ssp126,medium_future,rocio_fijo,36.02,37.4,3.133,461.773,4.933,5.0,50.548,131.533,77.333,36.733,68.968,2.094,1.849
19068,MEAÑO,Pontevedra,42.436,-8.775,97.0,15,ssp126,medium_future,hr_fija,36.02,37.4,3.133,461.773,4.933,5.0,53.019,149.2,95.467,49.467,78.054,2.094,1.849
19068,MEAÑO,Pontevedra,42.436,-8.775,97.0,15,ssp126,far_future,rocio_fijo,36.106,38.467,3.0,457.32,4.933,5.0,50.634,133.2,78.6,37.333,68.621,2.18,1.818
19068,MEAÑO,Pontevedra,42.436,-8.775,97.0,15,ssp126,far_future,hr_fija,36.106,38.467,3.0,457.32,4.933,5.0,53.219,150.933,96.8,50.867,78.054,2.18,1.818
19068,MEAÑO,Pontevedra,42.436,-8.775,97.0,15,ssp245,near_future,rocio_fijo,35.356,31.8,1.667,398.38,4.933,5.0,49.884,124.4,70.667,32.4,71.714,1.43,1.39
19068,MEAÑO,Pontevedra,42.436,-8.775,97.0,15,ssp245,near_future,hr_fija,35.356,31.8,1.667,398.38,4.933,5.0,51.531,136.067,83.2,40.867,78.054,1.43,1.39
19068,MEAÑO,Pontevedra,42.436,-8.775,97.0,15,ssp245,medium_future,rocio_fijo,36.345,41.067,5.267,515.903,4.933,5.0,50.873,135.533,81.467,38.667,67.668,2.419,2.213
19068,MEAÑO,Pontevedra,42.436,-8.775,97.0,15,ssp245,medium_future,hr_fija,36.345,41.067,5.267,515.903,4.933,5.0,53.78,155.333,100.867,54.0,78.054,2.419,2.213
19068,MEAÑO,Pontevedra,42.436,-8.775,97.0,15,ssp245,far_future,rocio_fijo,37.248,50.667,8.667,603.413,4.933,5.0,51.776,145.533,89.8,44.2,64.197,3.322,2.76
19068,MEAÑO,Pontevedra,42.436,-8.775,97.0,15,ssp245,far_future,hr_fija,37.248,50.667,8.667,603.413,4.933,5.0,55.935,171.533,118.867,69.4,78.054,3.322,2.76
19068,MEAÑO,Pontevedra,42.436,-8.775,97.0,15,ssp370,near_future,rocio_fijo,35.176,29.733,1.467,389.405,4.933,5.0,49.704,122.333,68.933,31.733,72.479,1.25,1.322
19068,MEAÑO,Pontevedra,42.436,-8.775,97.0,15,ssp370,near_future,hr_fija,35.176,29.733,1.467,389.405,4.933,5.0,51.144,132.8,79.867,38.467,78.054,1.25,1.322
19068,MEAÑO,Pontevedra,42.436,-8.775,97.0,15,ssp370,medium_future,rocio_fijo,36.465,42.0,6.067,544.652,4.933,5.0,50.993,136.933,82.533,39.4,67.195,2.539,2.398
19068,MEAÑO,Pontevedra,42.436,-8.775,97.0,15,ssp370,medium_future,hr_fija,36.465,42.0,6.067,544.652,4.933,5.0,54.063,158.0,103.4,55.667,78.054,2.539,2.398
19068,MEAÑO,Pontevedra,42.436,-8.775,97.0,15,ssp370,far_future,rocio_fijo,38.144,63.4,19.533,753.783,4.933,5.0,52.672,156.333,98.933,50.867,60.951,4.218,3.613
19068,MEAÑO,Pontevedra,42.436,-8.775,97.0,15,ssp370,far_future,hr_fija,38.144,63.4,19.533,753.783,4.933,5.0,58.132,190.0,136.333,86.333,78.054,4.218,3.613
19068,MEAÑO,Pontevedra,42.436,-8.775,97.0,15,ssp585,near_future,rocio_fijo,35.145,29.333,2.333,415.835,4.933,5.0,49.673,121.933,68.533,31.533,72.612,1.219,1.52
19068,MEAÑO,Pontevedra,42.436,-8.775,97.0,15,ssp585,near_future,hr_fija,35.145,29.333,2.333,415.835,4.933,5.0,51.078,132.067,79.4,38.267,78.054,1.219,1.52
19068,MEAÑO,Pontevedra,42.436,-8.775,97.0,15,ssp585,medium_future,rocio_fijo,36.823,45.867,8.4,602.583,4.933,5.0,51.351,140.733,85.667,41.933,65.805,2.897,2.755
19068,MEAÑO,Pontevedra,42.436,-8.775,97.0,15,ssp585,medium_future,hr_fija,36.823,45.867,8.4,602.583,4.933,5.0,54.914,164.867,110.6,61.667,78.054,2.897,2.755
19068,MEAÑO,Pontevedra,42.436,-8.775,97.0,15,ssp585,far_future,rocio_fijo,39.412,82.733,38.6,972.941,4.933,5.0,53.94,170.733,112.733,61.267,56.668,5.486,4.702
19068,MEAÑO,Pontevedra,42.436,-8.775,97.0,15,ssp585,far_future,hr_fija,39.412,82.733,38.6,972.941,4.933,5.0,61.194,214.867,161.6,110.867,78.054,5.486,4.702
19056,MEIS,Pontevedra,42.537,-8.716,52.0,17,-,hoy,medido,34.232,21.059,0.706,265.706,4.647,5.0,48.835,96.294,51.706,22.647,74.815,,
19056,MEIS,Pontevedra,42.537,-8.716,52.0,17,ssp126,near_future,rocio_fijo,35.789,32.0,5.647,419.73,4.647,5.0,50.392,115.059,63.0,30.647,68.224,1.557,1.327
19056,MEIS,Pontevedra,42.537,-8.716,52.0,17,ssp126,near_future,hr_fija,35.789,32.0,5.647,419.73,4.647,5.0,52.191,128.235,75.941,38.176,74.815,1.557,1.327
19056,MEIS,Pontevedra,42.537,-8.716,52.0,17,ssp126,medium_future,rocio_fijo,36.519,38.059,10.176,509.368,4.647,5.0,51.122,123.647,70.588,34.294,65.361,2.287,1.974
19056,MEIS,Pontevedra,42.537,-8.716,52.0,17,ssp126,medium_future,hr_fija,36.519,38.059,10.176,509.368,4.647,5.0,53.684,142.706,87.353,46.059,74.815,2.287,1.974
19056,MEIS,Pontevedra,42.537,-8.716,52.0,17,ssp126,far_future,rocio_fijo,36.596,39.059,10.0,504.874,4.647,5.0,51.199,124.588,71.294,34.706,65.067,2.364,1.943
19056,MEIS,Pontevedra,42.537,-8.716,52.0,17,ssp126,far_future,hr_fija,36.596,39.059,10.0,504.874,4.647,5.0,53.843,144.059,88.882,47.353,74.815,2.364,1.943
19056,MEIS,Pontevedra,42.537,-8.716,52.0,17,ssp245,near_future,rocio_fijo,35.769,31.765,7.059,443.727,4.647,5.0,50.372,114.765,62.824,30.588,68.304,1.537,1.507
19056,MEIS,Pontevedra,42.537,-8.716,52.0,17,ssp245,near_future,hr_fija,35.769,31.765,7.059,443.727,4.647,5.0,52.15,127.706,75.765,38.059,74.815,1.537,1.507
19056,MEIS,Pontevedra,42.537,-8.716,52.0,17,ssp245,medium_future,rocio_fijo,36.887,41.647,14.765,568.913,4.647,5.0,51.49,127.882,74.235,36.176,63.969,2.655,2.371
19056,MEIS,Pontevedra,42.537,-8.716,52.0,17,ssp245,medium_future,hr_fija,36.887,41.647,14.765,568.913,4.647,5.0,54.447,150.588,94.412,51.647,74.815,2.655,2.371
19056,MEIS,Pontevedra,42.537,-8.716,52.0,17,ssp245,far_future,rocio_fijo,37.848,52.353,22.882,661.764,4.647,5.0,52.451,139.118,82.588,41.647,60.49,3.616,2.946
19056,MEIS,Pontevedra,42.537,-8.716,52.0,17,ssp245,far_future,hr_fija,37.848,52.353,22.882,661.764,4.647,5.0,56.599,169.529,113.412,65.765,74.815,3.616,2.946
19056,MEIS,Pontevedra,42.537,-8.716,52.0,17,ssp370,near_future,rocio_fijo,35.561,30.471,6.235,434.985,4.647,5.0,50.164,111.529,61.176,29.059,69.147,1.329,1.442
19056,MEIS,Pontevedra,42.537,-8.716,52.0,17,ssp370,near_future,hr_fija,35.561,30.471,6.235,434.985,4.647,5.0,51.711,123.529,71.706,35.647,74.815,1.329,1.442
19056,MEIS,Pontevedra,42.537,-8.716,52.0,17,ssp370,medium_future,rocio_fijo,37.01,42.824,17.118,599.871,4.647,5.0,51.613,129.118,75.353,36.882,63.511,2.778,2.568
19056,MEIS,Pontevedra,42.537,-8.716,52.0,17,ssp370,medium_future,hr_fija,37.01,42.824,17.118,599.871,4.647,5.0,54.703,153.118,96.176,53.176,74.815,2.778,2.568
19056,MEIS,Pontevedra,42.537,-8.716,52.0,17,ssp370,far_future,rocio_fijo,38.883,65.882,39.412,825.214,4.647,5.0,53.486,152.0,93.353,48.706,56.979,4.651,3.859
19056,MEIS,Pontevedra,42.537,-8.716,52.0,17,ssp370,far_future,hr_fija,38.883,65.882,39.412,825.214,4.647,5.0,59.108,189.882,134.059,83.059,74.815,4.651,3.859
19056,MEIS,Pontevedra,42.537,-8.716,52.0,17,ssp585,near_future,rocio_fijo,35.55,30.471,7.824,463.484,4.647,5.0,50.153,111.471,61.176,29.059,69.192,1.318,1.651
