idema,anio,n,tx_p99,tx_max,d_tx30,d_tx32,n_verano,tx_verano,tmed,nombre
1521I,2007,365,32.360000000000014,37.0,18.0,9.0,92,24.293478260869566,12.361643835616439,O Páramo
1521I,2009,364,33.044000000000004,34.9,22.0,8.0,91,25.56483516483516,12.65,O Páramo
1521I,2010,360,32.3,35.5,26.0,7.0,90,25.907777777777774,12.387777777777778,O Páramo
1521I,2011,363,34.1,37.5,31.0,9.0,91,25.128571428571437,13.306060606060607,O Páramo
1521I,2012,365,35.272000000000006,37.1,30.0,17.0,92,25.427173913043475,12.382739726027397,O Páramo
1521I,2013,365,33.936,36.9,27.0,13.0,92,26.27391304347827,12.529041095890411,O Páramo
1521I,2014,365,30.772000000000002,36.7,6.0,3.0,92,25.02065217391304,13.244383561643838,O Páramo
1521I,2015,365,34.2,37.0,25.0,13.0,92,27.228260869565222,13.4,O Páramo
1521I,2016,366,35.8,39.2,34.0,20.0,92,27.134782608695648,12.9827868852459,O Páramo
1521I,2017,364,35.485,39.8,29.0,12.0,91,26.991208791208788,13.399450549450549,O Páramo
1521I,2018,365,35.672000000000004,38.1,28.0,10.0,92,25.925,13.126575342465756,O Páramo
1521I,2019,363,33.6,36.1,23.0,10.0,92,25.73804347826087,12.930027548209367,O Páramo
1521I,2020,366,35.77500000000001,38.6,38.0,20.0,92,26.39673913043479,13.922131147540984,O Páramo
1521I,2021,365,33.272000000000006,34.2,20.0,9.0,92,25.357608695652175,12.937534246575343,O Páramo
1521I,2023,364,35.111,41.2,26.0,12.0,91,27.352747252747253,14.108241758241757,O Páramo
1521I,2024,365,33.772000000000006,37.5,23.0,9.0,92,26.792391304347824,13.812328767123288,O Páramo
1521I,2025,356,37.535,39.7,38.0,28.0,91,28.551648351648353,14.238202247191012,O Páramo
1521X,2015,356,28.179999999999996,31.0,1.0,0.0,92,22.289130434782614,10.548876404494381,Becerreá
1521X,2016,362,30.11199999999999,33.3,4.0,1.0,92,22.04891304347826,10.175138121546961,Becerreá
1521X,2017,365,29.472,33.4,3.0,1.0,92,21.702173913043477,10.984383561643837,Becerreá
1521X,2018,365,29.808000000000003,31.2,4.0,0.0,92,20.38913043478261,9.791232876712328,Becerreá
1521X,2019,364,27.670000000000005,29.1,0.0,0.0,92,20.11304347826087,10.039835164835164,Becerreá
1521X,2020,366,28.975000000000012,32.0,3.0,1.0,92,20.618478260869566,10.647814207650272,Becerreá
1521X,2021,364,27.2,28.7,0.0,0.0,92,19.963043478260868,9.935164835164835,Becerreá
1521X,2022,365,31.5,33.7,9.0,3.0,92,22.777173913043477,11.204657534246575,Becerreá
1521X,2023,359,30.420000000000016,34.6,5.0,3.0,92,21.69347826086956,11.221727019498607,Becerreá
1521X,2024,363,28.503999999999994,31.6,2.0,0.0,92,21.70978260869565,10.763085399449036,Becerreá
1521X,2025,362,32.239,34.6,16.0,6.0,92,24.05760869565217,11.189779005524862,Becerreá
1583X,2015,357,37.576,39.6,76.0,50.0,92,31.28478260869565,15.209803921568627,O Barco De Valdeorras
1583X,2017,365,38.75200000000001,40.0,69.0,44.0,92,30.964130434782607,15.218630136986302,O Barco De Valdeorras
1583X,2019,348,36.0,38.5,62.0,38.0,92,28.906521739130437,14.749137931034483,O Barco De Valdeorras
1583X,2021,365,36.036,38.3,50.0,28.0,92,29.10760869565218,14.649863013698628,O Barco De Valdeorras
1583X,2022,362,40.355999999999995,42.4,82.0,58.0,92,32.02717391304348,15.91353591160221,O Barco De Valdeorras
1583X,2023,365,37.672000000000004,41.4,57.0,32.0,92,30.032608695652176,15.536438356164384,O Barco De Valdeorras
1583X,2024,365,37.936,40.9,68.0,42.0,92,30.876086956521743,15.600549450549451,O Barco De Valdeorras
1583X,2025,364,39.537,40.6,75.0,59.0,91,32.36813186813187,15.798626373626373,O Barco De Valdeorras
1631E,2013,356,33.879999999999995,35.0,21.0,10.0,89,25.89101123595505,11.043258426966293,A Pobra De Trives
1631E,2014,358,30.158000000000005,34.3,4.0,3.0,92,24.18152173913044,11.730446927374302,A Pobra De Trives
1631E,2016,356,34.279999999999994,35.4,34.0,13.0,91,26.869230769230768,11.850000000000001,A Pobra De Trives
1631E,2017,365,34.26000000000001,36.7,25.0,16.0,92,26.98804347826087,12.59835616438356,A Pobra De Trives
1631E,2018,363,33.065999999999995,35.4,18.0,7.0,90,25.243333333333336,11.810192837465566,A Pobra De Trives
1631E,2019,365,31.808000000000003,33.7,12.0,4.0,92,24.846739130434784,11.741095890410959,A Pobra De Trives
1631E,2020,365,33.5,34.8,30.0,11.0,91,25.958241758241755,12.475068493150683,A Pobra De Trives
1631E,2021,365,31.080000000000005,32.6,11.0,2.0,92,25.076086956521745,11.803013698630139,A Pobra De Trives
1631E,2022,363,35.99399999999999,38.1,41.0,24.0,91,28.0934065934066,12.980165289256197,A Pobra De Trives
1631E,2024,366,32.67500000000001,35.5,16.0,6.0,92,26.15652173913043,12.285792349726774,A Pobra De Trives
1631E,2025,365,35.436,36.8,43.0,25.0,92,28.16521739130435,12.481095890410959,A Pobra De Trives
1639X,2015,352,32.849,34.4,20.0,10.0,92,26.016304347826093,11.573863636363637,Chandrexa De Queixa
1639X,2016,362,34.339,35.5,27.0,14.0,92,25.94782608695652,10.890883977900552,Chandrexa De Queixa
1639X,2017,365,33.272000000000006,35.9,18.0,11.0,92,25.311956521739123,11.493424657534247,Chandrexa De Queixa
1639X,2019,363,30.479999999999997,33.5,6.0,1.0,92,22.99021739130434,10.688154269972452,Chandrexa De Queixa
1639X,2020,365,32.26000000000001,35.2,19.0,4.0,92,24.102173913043476,11.443561643835615,Chandrexa De Queixa
1639X,2021,365,30.3,31.9,6.0,0.0,92,23.157608695652176,10.69095890410959,Chandrexa De Queixa
1639X,2022,359,35.31000000000001,37.3,32.0,19.0,92,26.29239130434783,11.972701949860726,Chandrexa De Queixa
1639X,2023,364,33.23600000000001,37.8,10.0,6.0,91,24.44945054945055,11.613736263736262,Chandrexa De Queixa
1639X,2024,365,32.036,36.3,10.0,5.0,91,24.85054945054945,11.59232876712329,Chandrexa De Queixa
1639X,2025,363,34.776,36.1,33.0,19.0,90,26.85444444444444,11.718181818181817,Chandrexa De Queixa
1658,2009,364,30.774,32.5,11.0,1.0,91,23.997802197802205,12.08956043956044,Folgoso Do Courel
1658,2013,361,32.94,34.0,19.0,8.0,88,25.33636363636364,11.739889196675902,Folgoso Do Courel
1658,2014,363,29.113999999999997,33.6,3.0,1.0,90,23.01777777777778,12.138292011019285,Folgoso Do Courel
1658,2015,355,31.437999999999995,33.7,14.0,3.0,92,25.694565217391304,12.594929577464791,Folgoso Do Courel
1658,2017,335,32.8,35.9,15.0,7.0,88,25.707954545454548,12.957611940298506,Folgoso Do Courel
1658,2019,354,31.740999999999993,32.8,12.0,3.0,91,24.314285714285713,12.393785310734465,Folgoso Do Courel
1658,2020,358,32.658,35.5,29.0,9.0,92,25.09239130434783,13.241340782122906,Folgoso Do Courel
1658,2022,351,35.2,38.7,33.0,17.0,91,26.853846153846145,13.696296296296294,Folgoso Do Courel
1658,2023,362,33.70699999999999,37.6,18.0,9.0,92,25.338043478260875,13.42486187845304,Folgoso Do Courel
1658,2024,366,32.470000000000006,35.4,13.0,6.0,92,25.925000000000004,13.236612021857924,Folgoso Do Courel
1658,2025,357,34.776,37.4,41.0,23.0,91,27.61318681318681,13.410084033613444,Folgoso Do Courel
1679A,1970,333,36.0,39.0,63.0,33.0,92,28.27173913043478,14.173192771084338,Monforte De Lemos
1679A,1971,365,34.360000000000014,36.0,42.0,15.0,92,26.652173913043477,12.933150684931508,Monforte De Lemos
1679A,1973,365,36.0,37.0,65.0,43.0,92,29.52173913043478,12.451506849315068,Monforte De Lemos
1679A,1974,364,36.0,37.0,63.0,35.0,92,29.76086956521739,13.19368131868132,Monforte De Lemos
1679A,1975,365,34.360000000000014,39.0,50.0,21.0,92,28.945652173913043,13.512328767123288,Monforte De Lemos
1679A,1977,365,33.0,35.0,40.0,17.0,92,25.467391304347824,13.589835164835165,Monforte De Lemos
1679A,1978,365,37.0,38.0,64.0,43.0,92,29.26086956521739,13.92054794520548,Monforte De Lemos
1679A,1979,365,39.0,40.0,81.0,54.0,92,31.01086956521739,14.046575342465754,Monforte De Lemos
1679A,1980,366,37.0,39.0,58.0,42.0,92,29.043478260869566,13.747267759562842,Monforte De Lemos
1679A,1981,365,39.0,40.0,69.0,52.0,92,30.456521739130434,13.984931506849316,Monforte De Lemos
1679A,1982,365,36.0,39.0,58.0,39.0,92,28.380434782608695,14.133972602739725,Monforte De Lemos
1679A,1983,365,35.360000000000014,37.0,61.0,36.0,92,28.391304347826086,13.726027397260275,Monforte De Lemos
1679A,1984,366,36.0,38.0,52.0,30.0,92,28.445652173913043,13.57103825136612,Monforte De Lemos
1679A,1986,365,38.0,39.0,63.0,43.0,92,29.58695652173913,13.5,Monforte De Lemos
1679A,1987,348,38.52999999999997,40.0,69.0,47.0,91,29.86813186813187,14.882183908045977,Monforte De Lemos
1679A,1988,335,36.0,40.0,51.0,30.0,92,28.119565217391305,14.140298507462687,Monforte De Lemos
1679A,1989,365,36.0,38.0,80.0,55.0,92,30.42391304347826,14.865753424657534,Monforte De Lemos
1679A,1990,344,42.0,43.0,91.0,57.0,92,32.40217391304348,15.95808383233533,Monforte De Lemos
1679A,1991,365,39.0,42.0,78.0,57.0,92,30.91304347826087,14.106849315068493,Monforte De Lemos
1679A,1992,365,38.0,39.0,53.0,36.0,92,28.72826086956522,13.758904109589041,Monforte De Lemos
1679A,1993,365,38.0,40.0,54.0,42.0,92,29.347826086956523,13.357534246575343,Monforte De Lemos
1679A,1994,365,35.360000000000014,38.0,64.0,39.0,92,29.815217391304348,14.421917808219177,Monforte De Lemos
1679A,1997,364,34.0,36.0,43.0,23.0,92,26.48913043478261,14.79945054945055,Monforte De Lemos
1679A,1998,365,38.360000000000014,41.0,54.0,39.0,92,29.445652173913043,14.043835616438356,Monforte De Lemos
1679A,1999,365,36.72000000000003,39.0,47.0,23.0,92,28.565217391304348,13.583561643835617,Monforte De Lemos
1679A,2000,365,38.0,39.0,46.0,27.0,92,28.630434782608695,13.710958904109589,Monforte De Lemos
1679A,2001,365,37.0,38.0,41.0,28.0,92,28.369565217391305,13.272602739726027,Monforte De Lemos
1679A,2002,364,35.0,38.0,38.0,19.0,92,27.130434782608695,14.013736263736265,Monforte De Lemos
1679A,2009,359,37.242000000000004,39.7,69.0,45.0,92,29.266304347826086,14.406963788300837,Monforte De Lemos
1679A,2010,359,37.642,38.7,84.0,59.0,90,30.84777777777778,14.040947075208914,Monforte De Lemos
1679A,2012,366,38.27,39.2,58.0,40.0,92,28.59021739130435,13.677868852459017,Monforte De Lemos
1679A,2013,364,38.937,40.4,66.0,50.0,91,30.56593406593407,13.766483516483516,Monforte De Lemos
1679A,2014,358,35.586000000000006,40.0,47.0,18.0,90,28.394444444444446,14.427094972067039,Monforte De Lemos
1679A,2015,359,36.8,39.3,64.0,39.0,91,30.521978021978022,14.394150417827298,Monforte De Lemos
1679A,2016,366,38.535000000000004,40.6,61.0,41.0,92,30.0554347826087,14.006557377049178,Monforte De Lemos
1679A,2017,364,37.796,41.0,71.0,42.0,91,30.32417582417583,14.337912087912088,Monforte De Lemos
1679A,2018,364,37.048,39.0,56.0,38.0,92,28.504347826086956,14.126373626373624,Monforte De Lemos
1679A,2019,356,35.269999999999996,36.7,48.0,27.0,92,27.64782608695652,13.74129213483146,Monforte De Lemos
1679A,2020,354,36.99399999999999,40.0,64.0,43.0,90,29.025555555555552,14.82005649717514,Monforte De Lemos
1679A,2021,359,35.15200000000001,36.6,40.0,20.0,92,27.925,13.982172701949862,Monforte De Lemos
1679A,2022,365,38.080000000000005,40.5,62.0,42.0,92,29.73043478260869,14.889041095890411,Monforte De Lemos
1679A,2023,363,36.58,41.9,50.0,17.0,91,28.956043956043956,14.690358126721764,Monforte De Lemos
1679A,2024,357,37.208,39.1,60.0,41.0,92,30.332608695652173,15.126610644257703,Monforte De Lemos
1679A,2025,357,39.644,40.9,79.0,63.0,92,32.06739130434784,15.10420168067227,Monforte De Lemos
1690A,1980,366,32.0,37.0,18.0,5.0,92,26.80434782608695,14.06857923497268,Ourense
1690A,1981,365,34.272000000000006,37.0,43.0,19.0,92,28.378260869565214,14.735068493150685,Ourense
1690A,1984,366,35.940000000000005,39.6,41.0,21.0,92,28.223913043478266,13.90327868852459,Ourense
1690A,1985,365,37.072,38.8,65.0,32.0,92,28.390217391304343,14.252054794520548,Ourense
1690A,1986,365,35.472,37.4,44.0,29.0,92,28.421739130434784,13.927671232876714,Ourense
1690A,1987,365,37.68800000000001,40.6,58.0,46.0,92,29.14782608695652,14.836438356164384,Ourense
1690A,1988,366,36.74000000000001,39.8,48.0,18.0,92,27.38478260869565,14.34262295081967,Ourense
1690A,1989,365,38.872,40.4,80.0,50.0,92,31.03478260869565,15.565479452054793,Ourense
1690A,1990,365,41.072,42.6,69.0,41.0,92,31.26739130434783,15.27041095890411,Ourense
1690A,1991,365,38.072,39.2,67.0,50.0,92,30.22608695652174,14.489863013698631,Ourense
1690A,1992,366,37.07000000000001,39.4,46.0,31.0,92,27.98478260869565,14.188524590163935,Ourense
1690A,1993,365,36.672000000000004,40.2,44.0,29.0,92,29.004347826086956,13.941917808219175,Ourense
1690A,1994,365,35.6,37.4,56.0,34.0,92,29.87826086956522,14.901095890410957,Ourense
1690A,1995,365,37.21600000000001,42.2,55.0,37.0,92,30.036956521739132,15.612602739726029,Ourense
1690A,1996,366,37.870000000000005,38.6,54.0,39.0,92,30.310869565217395,14.825683060109291,Ourense
1690A,1997,365,35.872,37.6,56.0,31.0,92,27.6304347826087,15.93013698630137,Ourense
1690A,1998,365,39.472,40.6,62.0,42.0,92,30.493478260869562,15.238082191780821,Ourense
1690A,1999,365,37.360000000000014,39.6,61.0,28.0,92,29.506521739130434,14.748219178082193,Ourense
1690A,2000,366,36.470000000000006,37.8,53.0,27.0,92,29.147826086956524,14.881147540983607,Ourense
1690A,2001,365,37.272000000000006,40.0,63.0,34.0,92,29.50869565217392,14.924109589041095,Ourense
1690A,2002,365,36.0,38.0,58.0,28.0,92,28.87173913043478,15.295890410958906,Ourense
1690A,2003,365,40.544000000000004,42.0,69.0,49.0,92,30.82826086956522,15.669863013698633,Ourense
1690A,2004,366,37.540000000000006,39.6,72.0,42.0,92,30.741304347826084,15.111475409836064,Ourense
1690A,2005,365,38.472,40.2,72.0,50.0,92,31.430434782608696,15.181643835616436,Ourense
1690A,2006,365,39.144000000000005,41.6,82.0,57.0,92,31.76521739130435,15.918082191780822,Ourense
1690A,2007,365,36.24400000000001,39.4,53.0,33.0,92,28.167391304347824,14.869589041095892,Ourense
1690A,2008,366,37.435,38.5,44.0,22.0,92,29.253260869565214,14.898907103825136,Ourense
1690A,2009,365,36.536,38.2,62.0,40.0,92,29.169565217391302,15.451780821917808,Ourense
1690A,2010,365,38.24400000000001,40.1,87.0,62.0,92,31.382608695652173,15.254794520547945,Ourense
1690A,2011,365,37.924000000000014,40.9,77.0,53.0,92,29.507608695652177,15.882739726027399,Ourense
1690A,2012,366,37.40500000000001,39.0,57.0,41.0,92,28.723913043478255,14.89344262295082,Ourense
1690A,2013,365,39.544000000000004,40.9,74.0,49.0,92,31.09347826086956,15.113150684931508,Ourense
1690A,2014,365,35.936,40.4,56.0,25.0,92,29.22826086956522,15.689589041095893,Ourense
1690A,2015,365,37.708000000000006,40.2,75.0,48.0,92,31.44565217391305,15.919452054794519,Ourense
1690A,2016,366,39.64500000000002,41.7,79.0,61.0,92,31.715217391304346,15.630327868852458,Ourense
1690A,2017,365,39.208000000000006,41.0,92.0,54.0,92,31.219565217391303,15.97753424657534,Ourense
1690A,2018,365,38.78400000000003,41.7,76.0,49.0,92,29.821739130434775,15.6827397260274,Ourense
1690A,2019,365,37.044000000000004,38.1,59.0,41.0,92,28.934782608695652,15.175068493150684,Ourense
1690A,2020,366,38.07000000000001,40.5,73.0,52.0,92,30.267391304347825,16.103825136612024,Ourense
1690A,2021,365,36.672000000000004,38.4,53.0,33.0,92,29.19347826086956,15.505479452054795,Ourense
1690A,2023,365,37.41600000000001,42.1,74.0,46.0,92,30.758695652173916,16.628493150684932,Ourense
1690A,2024,366,38.47500000000001,41.7,79.0,58.0,92,31.599999999999998,16.668852459016392,Ourense
1690A,2025,365,40.4,41.6,85.0,65.0,92,33.141304347826086,16.718131868131866,Ourense
1690B,1961,365,33.0,35.0,37.0,11.0,92,27.588043478260868,14.953424657534246,"Ourense,Instituto"
1690B,1962,364,35.0,37.0,39.0,21.0,92,28.62717391304347,14.30137741046832,"Ourense,Instituto"
1690B,1963,365,34.488000000000014,36.0,26.0,16.0,92,26.559782608695652,13.846849315068495,"Ourense,Instituto"
1690B,1964,365,34.360000000000014,35.0,27.0,12.0,92,26.77391304347826,13.562739726027397,"Ourense,Instituto"
1690B,1965,365,32.0,35.0,22.0,8.0,92,26.279347826086955,13.778630136986303,"Ourense,Instituto"
1690B,1966,365,33.360000000000014,35.4,26.0,11.0,92,25.44782608695652,14.101369863013698,"Ourense,Instituto"
1690B,1967,365,33.360000000000014,37.0,29.0,14.0,92,27.72608695652174,13.757534246575343,"Ourense,Instituto"
1696O,2009,359,32.6,33.6,18.0,8.0,92,23.53260869565217,11.262116991643454,Beariz
1696O,2010,362,33.739,35.1,29.0,13.0,92,26.000000000000004,10.98646408839779,Beariz
1696O,2011,364,32.459,34.5,20.0,6.0,91,23.55824175824176,11.74587912087912,Beariz
1696O,2012,363,32.152,34.9,17.0,5.0,92,23.10978260869565,10.764187327823691,Beariz
1696O,2013,364,35.522,36.5,34.0,20.0,92,26.173913043478265,11.212637362637361,Beariz
1696O,2014,364,31.511,34.1,12.0,3.0,91,23.83626373626373,11.522527472527472,Beariz
1696O,2015,362,33.178,34.9,21.0,11.0,92,25.967391304347824,11.842541436464089,Beariz
1696O,2016,366,35.17,37.9,35.0,22.0,92,27.281521739130437,11.510655737704917,Beariz
1696O,2017,365,34.272000000000006,36.3,29.0,15.0,92,26.528260869565216,12.19917808219178,Beariz
1696O,2018,364,35.374,37.4,37.0,14.0,92,25.507608695652173,11.757417582417581,Beariz
1696O,2019,362,32.4,34.0,14.0,7.0,92,23.99021739130435,11.38950276243094,Beariz
1696O,2020,365,34.672000000000004,35.9,40.0,17.0,91,26.004395604395604,12.379178082191782,Beariz
1696O,2021,359,32.142,34.9,15.0,5.0,91,24.758241758241763,11.697771587743732,Beariz
1696O,2022,363,37.513999999999996,39.4,50.0,33.0,90,28.424444444444443,12.821487603305785,Beariz
1696O,2023,364,34.285000000000004,36.8,27.0,11.0,92,26.6945652173913,12.732142857142858,Beariz
1696O,2024,365,35.372,39.1,38.0,23.0,91,27.989010989010993,12.727123287671231,Beariz
1696O,2025,358,37.686,39.0,55.0,44.0,91,29.519780219780216,12.70949720670391,Beariz
1700X,2000,360,35.0,36.1,30.0,19.0,90,26.668888888888887,13.03027777777778,O Carballiño
1700X,2001,350,35.202,38.1,36.0,22.0,90,27.19777777777778,13.241999999999999,O Carballiño
1700X,2002,357,33.376000000000005,35.5,28.0,7.0,91,26.441758241758233,13.41904761904762,O Carballiño
1700X,2005,359,37.226000000000006,39.2,49.0,36.0,90,29.117777777777782,12.998885793871866,O Carballiño
1700X,2006,357,38.291999999999994,41.1,49.0,40.0,89,29.51685393258427,13.461624649859942,O Carballiño
1700X,2007,353,34.988000000000014,36.0,28.0,17.0,89,24.982022471910113,12.441643059490083,O Carballiño
1700X,2009,363,36.138,36.5,44.0,26.0,90,26.415555555555557,12.798347107438017,O Carballiño
1700X,2010,357,35.744,37.4,53.0,33.0,91,28.267032967032964,12.451820728291317,O Carballiño
1700X,2011,359,36.684000000000005,37.7,55.0,29.0,92,26.766304347826086,13.880501392757662,O Carballiño
1700X,2012,363,36.337999999999994,37.8,45.0,28.0,92,26.188043478260866,13.01625344352617,O Carballiño
1700X,2013,340,39.5,41.0,63.0,47.0,92,29.879347826086956,13.722058823529412,O Carballiño
1700X,2015,364,35.333000000000006,37.1,45.0,22.0,92,28.300000000000004,13.196428571428571,O Carballiño
1700X,2016,360,37.246000000000016,39.9,53.0,35.0,90,29.235555555555557,12.933333333333334,O Carballiño
1700X,2017,351,37.25,39.1,55.0,31.0,90,29.597777777777775,14.021367521367521,O Carballiño
1700X,2018,357,37.827999999999996,39.8,59.0,38.0,90,28.14,14.023249299719888,O Carballiño
1700X,2019,357,35.44,36.4,48.0,22.0,92,27.003260869565214,13.5890756302521,O Carballiño
1700X,2020,364,37.3,39.5,63.0,48.0,92,29.082608695652173,14.494230769230768,O Carballiño
1700X,2022,357,38.943999999999996,41.2,68.0,50.0,92,30.356521739130432,15.027731092436973,O Carballiño
1700X,2024,366,36.370000000000005,39.3,56.0,31.0,92,29.222826086956516,14.087158469945356,O Carballiño
1700X,2025,365,37.944,39.6,62.0,53.0,92,30.87282608695652,14.139452054794521,O Carballiño
1701X,2015,362,37.916999999999994,39.9,66.0,46.0,92,30.832608695652173,15.433977900552486,Ribadavia
1701X,2016,359,39.89400000000001,42.3,78.0,59.0,92,31.98043478260869,15.281894150417827,Ribadavia
1701X,2017,365,39.936,41.0,94.0,65.0,92,31.659782608695654,15.76054794520548,Ribadavia
1701X,2018,364,40.007000000000005,42.3,90.0,62.0,92,30.55869565217391,15.528571428571427,Ribadavia
1701X,2019,364,37.611,38.9,61.0,46.0,92,29.278260869565212,15.118131868131869,Ribadavia
1701X,2020,364,39.648,41.1,83.0,64.0,92,31.720652173913045,16.236538461538462,Ribadavia
1701X,2021,355,36.846,38.8,53.0,33.0,92,29.208695652173915,15.33380281690141,Ribadavia
1701X,2022,355,41.68399999999999,43.5,92.0,68.0,92,32.51847826086957,16.674366197183097,Ribadavia
1701X,2023,365,37.896000000000015,42.0,81.0,52.0,92,31.132608695652177,16.223351648351652,Ribadavia
1701X,2024,365,38.74400000000001,41.9,76.0,59.0,92,31.705434782608698,16.258356164383564,Ribadavia
1701X,2025,365,40.108000000000004,42.8,91.0,63.0,92,33.01195652173913,16.21917808219178,Ribadavia
1706A,2000,366,34.0,35.0,33.0,17.0,92,26.706521739130434,12.31502732240437,Allariz
1706A,2001,365,34.360000000000014,37.5,30.0,19.0,92,26.570652173913043,12.38082191780822,Allariz
1706A,2002,365,33.68000000000001,35.5,21.0,9.0,92,25.831521739130434,12.687671232876712,Allariz
1706A,2003,365,38.0,39.0,45.0,27.0,92,27.657608695652176,13.032602739726027,Allariz
1706A,2004,366,32.35000000000002,35.5,19.0,11.0,92,26.57608695652174,12.600819672131147,Allariz
1706A,2006,365,35.18000000000001,38.0,42.0,27.0,92,27.733695652173914,13.527123287671232,Allariz
1706A,2008,365,33.0,35.5,14.0,7.0,92,25.07608695652174,12.163186813186812,Allariz
1706A,2009,361,33.75999999999999,35.0,31.0,14.0,92,26.222826086956523,12.893628808864264,Allariz
1706A,2010,361,35.25999999999999,36.8,49.0,28.0,91,28.22307692307692,12.791966759002772,Allariz
1706A,2011,364,34.948,38.0,38.0,13.0,92,26.216304347826092,13.461813186813188,Allariz
1706A,2012,366,34.875000000000014,37.1,35.0,21.0,92,25.990217391304352,12.591256830601091,Allariz
1706A,2013,360,37.09200000000003,38.6,45.0,30.0,92,28.15108695652174,12.847777777777777,Allariz
1706A,2014,359,32.784000000000006,37.0,17.0,10.0,92,26.155434782608697,13.381615598885794,Allariz
1706A,2015,330,34.68399999999999,36.4,34.0,18.0,91,28.008791208791212,13.946060606060609,Allariz
1706A,2016,359,36.25200000000001,37.8,45.0,25.0,92,28.119565217391305,13.318105849582173,Allariz
1706A,2017,365,35.26000000000001,37.3,34.0,20.0,92,27.81413043478261,13.581369863013698,Allariz
1706A,2018,357,36.88399999999999,38.5,38.0,18.0,92,26.811956521739138,13.469187675070028,Allariz
1706A,2019,340,34.022000000000006,35.2,27.0,13.0,92,26.09891304347826,13.42735294117647,Allariz
1706A,2020,366,35.705000000000005,37.0,50.0,31.0,92,27.734782608695657,13.964754098360658,Allariz
1706A,2021,356,34.145,35.8,27.0,16.0,92,26.686956521739127,13.371629213483146,Allariz
1706A,2022,351,38.55,41.2,51.0,36.0,87,29.227586206896554,14.078062678062677,Allariz
1706A,2023,365,34.82400000000001,39.5,31.0,12.0,92,27.61413043478261,14.081917808219178,Allariz
1706A,2024,365,35.944,38.4,51.0,31.0,92,29.154347826086955,14.432876712328767,Allariz
1706A,2025,365,38.272000000000006,39.8,63.0,50.0,92,30.708695652173915,14.361643835616439,Allariz
1719,2006,364,33.0,36.0,27.0,12.0,92,24.902173913043477,11.326923076923077,A Cañiza
1719,2011,358,34.643,35.5,31.0,10.0,92,25.061956521739134,14.141899441340783,A Cañiza
1719,2012,366,32.9,34.9,24.0,11.0,92,23.755434782608695,12.822677595628415,A Cañiza
1719,2013,364,36.074000000000005,37.7,37.0,26.0,92,27.069565217391304,13.103296703296705,A Cañiza
1719,2014,363,31.689999999999998,33.2,12.0,4.0,92,24.17065217391304,13.260881542699725,A Cañiza
1719,2015,363,33.038,34.8,21.0,10.0,92,25.910869565217393,13.831404958677686,A Cañiza
1719,2016,366,35.30500000000001,37.4,37.0,22.0,92,27.428260869565214,13.601092896174864,A Cañiza
1719,2017,365,33.4,35.4,25.0,12.0,92,25.922826086956523,14.202191780821916,A Cañiza
1719,2018,360,34.487000000000016,36.2,25.0,11.0,88,24.754545454545454,13.224444444444446,A Cañiza
1719,2019,359,31.742,32.4,9.0,2.0,87,22.979310344827585,12.949860724233984,A Cañiza
1719,2020,364,33.8,34.1,30.0,10.0,91,25.11978021978022,13.71346153846154,A Cañiza
1719,2021,361,31.24,32.8,8.0,1.0,92,23.469565217391303,13.13130193905817,A Cañiza
1719,2022,365,34.236000000000004,37.5,32.0,17.0,92,26.383695652173916,14.202739726027398,A Cañiza
1719,2023,361,31.879999999999995,34.7,12.0,4.0,92,24.27608695652174,13.936565096952908,A Cañiza
1719,2024,365,32.236000000000004,33.8,15.0,5.0,92,25.166304347826095,13.827397260273973,A Cañiza
1719,2025,365,33.936,34.9,36.0,18.0,92,26.84891304347826,13.838356164383562,A Cañiza
1723X,2016,366,38.31000000000002,41.4,53.0,41.0,92,30.175000000000004,15.004098360655737,"Ponteareas, Canedo"
1723X,2017,364,37.074000000000005,39.1,53.0,28.0,92,29.018478260869568,15.297527472527474,"Ponteareas, Canedo"
1723X,2018,365,39.12400000000001,41.9,61.0,44.0,92,28.536956521739132,15.208219178082192,"Ponteareas, Canedo"
1723X,2019,363,36.214,37.3,42.0,23.0,91,27.44615384615385,14.79917355371901,"Ponteareas, Canedo"
1723X,2020,366,37.91000000000002,39.5,63.0,47.0,92,29.010869565217398,15.818032786885245,"Ponteareas, Canedo"
1723X,2021,364,36.19200000000001,37.8,37.0,19.0,92,27.789130434782606,15.134615384615385,"Ponteareas, Canedo"
1723X,2022,364,39.470000000000006,41.1,66.0,45.0,92,30.32608695652174,16.15989010989011,"Ponteareas, Canedo"
1723X,2023,351,36.7,39.7,46.0,22.0,92,28.620652173913047,16.1005698005698,"Ponteareas, Canedo"
1723X,2024,366,37.90500000000001,40.4,58.0,30.0,92,29.782608695652176,15.956284153005464,"Ponteareas, Canedo"
1723X,2025,363,39.8,41.1,73.0,51.0,92,32.26521739130435,16.032506887052342,"Ponteareas, Canedo"
1730E,2000,366,32.535000000000004,34.7,15.0,7.0,92,25.256521739130434,14.616393442622952,O Rosal
1730E,2001,365,32.78000000000001,34.2,15.0,7.0,92,24.57826086956522,14.606849315068493,O Rosal
1730E,2002,365,31.444000000000006,33.6,8.0,3.0,92,24.6,15.069315068493152,O Rosal
1730E,2003,365,35.68000000000001,37.3,31.0,14.0,92,25.77934782608695,15.354520547945205,O Rosal
